id,region,name,category,url,strict-transport-security,x-frame-options,x-content-type-options,content-security-policy,x-permitted-cross-domain-policies,referrer-policy,clear-site-data,cross-origin-embedder-policy,cross-origin-opener-policy,cross-origin-resource-policy,cache-control
202,Berlin,BSP Business and Law School - Hochschule für Management und Recht Berlin in Berlin (FH),Private,www.businessschool-berlin.de,True,True,True,True,False,True,False,False,False,False,True
214,Berlin,Evangelische Hochschule Berlin (FH),Private,www.eh-berlin.de,True,True,True,False,False,True,False,False,False,False,True
216,Brandenburg,Technische Hochschule Brandenburg (FH),Public,www.th-brandenburg.de,True,False,False,False,False,False,False,False,False,False,False
218,Brandenburg,FH Potsdam,Public,www.fh-potsdam.de,True,True,True,False,False,False,False,False,False,False,True
211,Berlin,Berlin International University of Applied Sciences (FH),Private,www.berlin-international.de,False,True,True,False,False,True,False,False,False,False,True
217,Brandenburg,Hochschule für nachhaltige Entwicklung Eberswalde (FH),Public,www.hnee.de,False,False,False,False,False,False,False,False,False,False,True
222,Brandenburg,Fachhochschule Clara Hoffbauer Potsdam (FH),Private,www.fhchp.de,False,False,False,False,False,False,False,False,False,False,False
221,Brandenburg,Theologische Hochschule Elstal (FH),Private,www.th-elstal.de,True,False,False,False,False,False,False,False,False,False,False
215,Berlin,Katholische Hochschule für Sozialwesen Berlin (FH),Private,www.khsb-berlin.de,False,False,True,False,False,False,False,False,False,False,True
224,Brandenburg,GISMA Business School Potsdam (FH),Private,www.gisma.com,True,True,True,True,False,True,False,False,False,False,True
220,Brandenburg,Technische Hochschule Wildau (FH),Public,www.th-wildau.de,False,False,True,False,False,False,False,False,False,False,True
223,Brandenburg,XU Exponential University Potsdam (FH),Private,xu-university.com,False,False,False,False,False,False,False,False,False,False,True
225,Bremen,H Bremen (FH),Public,www.hs-bremen.de,True,True,True,False,False,False,False,False,False,False,False
226,Bremen,H Bremerhaven (FH),Public,www.hs-bremerhaven.de,False,False,False,False,False,False,False,False,False,False,False
227,Bremen,APOLLON H der Gesundheitswirtschaft Bremen (FH),Private,www.apollon-hochschule.de,False,False,True,False,False,False,False,False,False,False,True
228,Hamburg,H für Angewandte Wissenschaften Hamburg (FH),Public,www.haw-hamburg.de,True,False,True,False,False,False,False,False,False,False,True
230,Hamburg,HFH Hamburger Fern-H (FH),Private,www.hfh-fernstudium.de,True,True,True,False,False,False,False,False,False,False,True
231,Hamburg,HSBA Hamburg School of Business Admin. (FH),Private,www.hsba.de,False,False,True,False,False,False,False,False,False,False,True
232,Hamburg,"Evang. H für Soziale Arbeit und Diakonie, Hamburg (FH)",Private,www.ev-hochschule-hh.de,False,False,False,False,False,False,False,False,False,False,False
235,Hessen,h_da - H Darmstadt in Darmstadt (FH),Public,www.h-da.de,True,False,False,False,False,False,False,False,False,False,True
234,Hamburg,Brand University Hamburg (FH),Private,www.brand-university.de,False,False,False,False,False,False,False,False,False,False,True
236,Hessen,Frankfurt University of Applied Sciences (FH),Public,www.frankfurt-university.de,True,False,False,False,False,False,False,False,False,False,True
233,Hamburg,Northern Business School Hamburg (FH),Private,www.nbs.de,False,False,False,False,False,False,False,False,False,False,True
219,Brandenburg,Fachhochschule für Sport und Management Potsdam (FH),Private,www.fhsmp.de,False,False,False,False,False,False,False,False,False,False,False
238,Hessen,Technische Hochschule Mittelhessen (THM) in Friedberg (FH),Public,www.thm.de,False,False,False,False,False,False,False,False,False,False,False
229,Hamburg,Europ. Fern-H Hamburg GmbH Hamburg (FH),Private,www.euro-fh.de,True,True,True,False,False,False,False,False,False,False,True
239,Hessen,Hochschule RheinMain (FH) in Rüsselsheim,Public,www.hs-rm.de,True,False,False,False,False,False,False,False,False,False,False
237,Hessen,Hochschule Fulda (FH),Public,www.hs-fulda.de,True,False,True,True,False,False,False,False,False,False,True
241,Hessen,"Provadis School of Intern. Management and Technology, Frankfurt a.M. (FH)",Private,www.provadis-hochschule.de,False,False,True,False,False,False,False,False,False,False,True
242,Hessen,UoL-University of Labour Frankfurt (FH),Private,www.university-of-labour.de,False,False,True,False,False,False,False,False,False,False,True
240,Hessen,accadis Hochschule Bad Homburg (FH),Private,www.accadis.com,False,False,False,False,False,False,False,False,False,False,True
243,Hessen,DIPLOMA - FH Nordhessen in Bad Sooden-Allendorf (FH),Private,www.diploma.de,False,True,True,False,False,False,False,False,False,False,True
244,Hessen,"Evangelische Hochschule Darmstadt (EHD), (FH)",Private,www.eh-darmstadt.de,True,True,True,False,False,False,False,False,False,False,False
247,Mecklenburg-Vorpommern,Hochschule Stralsund (FH),Public,www.hochschule-stralsund.de,True,False,True,False,False,True,False,False,False,False,False
246,Mecklenburg-Vorpommern,Hochschule Neubrandenburg (FH),Public,www.hs-nb.de,True,False,True,False,False,True,False,False,False,False,False
249,Niedersachsen,Hochschule Braunschweig-Wolfenbüttel in Salzgitter (FH),Public,www.ostfalia.de,False,False,True,False,False,False,False,False,False,False,False
248,Mecklenburg-Vorpommern,Hochschule Wismar (FH),Public,www.hs-wismar.de,True,True,True,True,False,True,False,False,False,False,False
253,Niedersachsen,Hochschule Hildesheim/Holzminden/Göttingen in Göttingen (FH),Public,www.hawk.de,False,True,True,True,False,False,False,False,False,False,False
245,Hessen,CVJM-Hochschule Kassel (FH),Private,www.cvjm-hochschule.de,False,False,False,False,False,False,False,False,False,False,False
250,Niedersachsen,Hochschule Emden/Leer in Emden (FH),Public,www.hs-emden-leer.de,False,False,True,False,False,False,False,False,False,False,True
256,Niedersachsen,"Hochschule21, Buxtehude (FH)",Private,www.hs21.de,True,True,True,True,False,False,False,False,False,False,True
255,Niedersachsen,Hochschule Osnabrück in Osnabrück (FH),Public,www.hs-osnabrueck.de,True,True,True,False,False,False,False,False,False,False,True
254,Niedersachsen,Hochschule Wilhelmshaven/Oldenburg/Elsfleth in Elsfleth (FH),Public,www.jade-hs.de,False,False,False,False,False,False,False,False,False,False,True
258,Niedersachsen,Fachhochschule für die Wirtschaft Hannover (FHDW) (FH),Private,www.fhdw-hannover.de,False,False,True,False,False,False,False,False,False,False,True
259,Niedersachsen,FH Ottersberg (FH),Private,www.hks-ottersberg.de,False,False,False,False,False,False,False,False,False,False,True
261,Niedersachsen,Leibniz - Fachhochschule Hannover (FH),Private,www.leibniz-fh.de,False,False,False,False,False,False,False,False,False,False,False
263,Nordrhein-Westfalen,FH Bielefeld in Bielefeld,Public,www.fh-bielefeld.de,False,False,False,False,False,False,False,False,False,False,False
252,Niedersachsen,"Hochschule Weserbergland (HSW), Hameln (FH)",Private,www.hsw-hameln.de,False,False,True,False,False,False,False,False,False,False,True
262,Nordrhein-Westfalen,FH Aachen in Aachen,Public,www.fh-aachen.de,True,False,False,False,False,False,False,False,False,False,True
260,Niedersachsen,H für Wirtschaft und Technik Vechta/Diepholz in Diepholz (FH),Private,www.phwt.de,False,False,False,False,False,False,False,False,False,False,False
265,Nordrhein-Westfalen,Hochschule für Gesundheit Bochum (FH),Public,www.hs-gesundheit.de,True,True,True,False,False,True,False,False,False,False,True
266,Nordrhein-Westfalen,H Bonn-Rhein-Sieg in Rheinbach (FH),Public,www.h-brs.de,False,False,True,False,False,False,False,False,False,False,True
257,Niedersachsen,FH für Interkulturelle Theologie Hermannsburg (FH),Private,www.fh-hermannsburg.de,False,True,True,False,False,True,False,False,False,False,True
267,Nordrhein-Westfalen,FH Dortmund,Public,www.fh-dortmund.de,True,True,True,False,False,False,False,False,False,False,True
268,Nordrhein-Westfalen,H Düsseldorf (FH),Public,www.hs-duesseldorf.de,False,True,True,False,False,False,False,False,False,False,True
269,Nordrhein-Westfalen,Westfälische H in Gelsenkirchen/Bocholt/Recklinghausen (FH) in Bocholt,Public,www.w-hs.de,True,True,True,True,False,True,False,False,False,False,True
264,Nordrhein-Westfalen,Hochschule Bochum (FH) in Bochum,Public,www.hochschule-bochum.de,False,False,True,False,False,False,False,False,False,False,True
271,Nordrhein-Westfalen,Technische Hochschule Köln (FH) in Gummersbach,Public,www.th-koeln.de,False,True,False,True,False,False,False,False,False,False,True
270,Nordrhein-Westfalen,H Hamm-Lippstadt in Hamm (FH),Public,www.hshl.de,True,False,False,False,False,False,False,False,False,False,True
273,Nordrhein-Westfalen,FH Münster in Münster,Public,www.fh-muenster.de,True,False,False,False,False,False,False,False,False,False,True
274,Nordrhein-Westfalen,H Niederrhein in Krefeld (FH),Public,www.hs-niederrhein.de,True,False,False,False,False,True,False,False,False,False,False
275,Nordrhein-Westfalen,H Rhein-Waal in Kleve (FH),Public,www.hochschule-rhein-waal.de,False,False,True,False,False,False,False,False,False,False,True
276,Nordrhein-Westfalen,FH Südwestfalen in Hagen,Public,www.fh-swf.de,True,True,False,True,False,True,False,False,False,False,False
272,Nordrhein-Westfalen,TH Ostwestfalen-Lippe in Lemgo/Detmold/Höxter in Detmold (FH),Public,www.th-owl.de,False,False,False,False,False,False,False,False,False,False,True
278,Nordrhein-Westfalen,Fliedner Fachhochschule Düsseldorf (FH),Private,www.fliedner-fachhochschule.de,False,False,False,False,False,False,False,False,False,False,True
280,Nordrhein-Westfalen,TH Georg Agricola Bochum (FH),Private,www.thga.de,True,True,True,False,False,True,False,False,False,False,True
277,Nordrhein-Westfalen,H Ruhr-West (FH) in Bottrop,Public,www.hochschule-ruhr-west.de,False,False,True,False,False,False,False,False,False,False,True
279,Nordrhein-Westfalen,"Kolping H, Köln (FH)",Private,www.kolping-hochschule.de,False,False,False,False,False,False,False,False,False,False,True
282,Nordrhein-Westfalen,H für Finanzwirtschaft & Management Bonn (FH),Private,www.s-hochschule.de,False,True,True,True,False,True,False,False,False,False,True
283,Nordrhein-Westfalen,IST-Hochschule für Management Düsseldorf (FH),Private,www.ist-hochschule.de,True,True,False,False,False,False,False,False,False,False,True
281,Nordrhein-Westfalen,EBZ Business School Bochum (FH),Private,www.ebz-business-school.de,True,True,True,True,False,True,False,False,False,False,False
284,Nordrhein-Westfalen,SRH Hochschule Nordrhein-Westfalen Hamm in Hamm (FH),Private,www.srh-hochschule-nrw.de,True,False,True,False,False,False,False,False,False,False,False
286,Nordrhein-Westfalen,Rheinische FH Köln in Köln (FH),Private,www.rfh-koeln.de,True,False,False,False,False,False,False,False,False,False,False
290,Nordrhein-Westfalen,Kath. Hochschule Nordrhein-Westfalen in Aachen (FH),Private,www.katho-nrw.de,False,False,False,False,False,False,False,False,False,False,False
288,Nordrhein-Westfalen,FH der Diakonie Bielefeld-Bethel (FH),Private,www.fh-diakonie.de,False,False,False,False,False,False,False,False,False,False,True
291,Rheinland-Pfalz,Technische Hochschule Bingen (FH),Public,www.th-bingen.de,True,True,True,True,False,False,False,False,False,False,True
285,Nordrhein-Westfalen,"CBS International Business School, Campus Köln (FH)",Private,cbs.de,True,False,False,True,False,False,False,False,False,False,True
289,Nordrhein-Westfalen,"Evang. Hochschule Rheinland-Westfalen-Lippe, Bochum (FH)",Private,www.evh-bochum.de,False,False,False,False,False,True,False,False,False,False,True
293,Rheinland-Pfalz,Hochschule Koblenz (FH) in Höhr-Grenzhausen,Public,www.hs-koblenz.de,True,False,True,False,False,False,False,False,False,False,True
292,Rheinland-Pfalz,Hochschule Kaiserslautern in Kaiserslautern (FH),Public,www.hs-kl.de,True,False,True,False,False,False,False,False,False,False,True
294,Rheinland-Pfalz,Hochschule für Wirtschaft und Gesellschaft Ludwigshafen (FH),Public,www.hwg-lu.de,False,False,True,False,False,False,False,False,False,False,True
296,Rheinland-Pfalz,Hochschule Trier (FH) in Birkenfeld,Public,www.hochschule-trier.de,False,False,True,False,False,False,False,False,False,False,True
295,Rheinland-Pfalz,Hochschule Mainz (FH),Public,www.hs-mainz.de,True,True,True,False,False,True,False,False,False,False,True
298,Rheinland-Pfalz,Katholische Hochschule Mainz (FH),Private,www.kh-mz.de,False,False,True,False,False,False,False,False,False,False,True
287,Nordrhein-Westfalen,FH der Wirtschaft Paderborn in Bergisch-Gladbach (FH),Private,www.fhdw.de,False,False,True,False,False,False,False,False,False,False,False
299,Rheinland-Pfalz,Cusanus Hochschule für Gesellschaftsgestaltung Bernkastel-Kues (FH),Private,www.cusanus-hochschule.de,False,False,False,False,False,False,False,False,False,False,False
297,Rheinland-Pfalz,Hochschule Worms (FH),Public,www.hs-worms.de,False,False,False,False,False,False,False,False,False,False,False
301,Saarland,"Deutsche Hochschule für Prävention und Gesundheitsmanagement, Saarbrücken (FH)",Private,www.dhfpg.de,False,True,False,True,False,False,False,False,False,False,True
302,Sachsen,"H für Technik und Wirtschaft Dresden, Hochschule für angewandte Wissenschaften (FH)",Public,www.htw-dresden.de,True,False,True,False,False,False,False,False,False,False,True
303,Sachsen,"H für Technik, Wirtschaft und Kultur Leipzig, Hochschule für angewandte Wissenschaften (FH)",Public,www.htwk-leipzig.de,False,False,False,False,False,False,False,False,False,False,True
300,Saarland,H für Technik und Wirtschaft des Saarlandes Saarbrücken (FH),Public,www.htwsaar.de,True,True,True,True,False,False,False,False,False,False,False
304,Sachsen,"H Mittweida (University of Applied Sciences), Hochschule für angewandte Wissenschaften (FH)",Public,www.hs-mittweida.de,True,False,True,True,False,False,False,False,False,False,False
305,Sachsen,"H Zittau/Görlitz, Hochschule für angewandte Wissenschaften (FH)",Public,www.hszg.de,True,True,True,True,False,True,False,False,False,False,True
306,Sachsen,"Westsächsische H Zwickau, Hochschule für angewandte Wissenschaften (FH)",Public,www.fh-zwickau.de,True,True,True,False,False,True,False,False,False,False,True
309,Sachsen-Anhalt,H Anhalt in Bernburg (FH),Public,www.hs-anhalt.de,False,False,True,False,False,False,False,False,False,False,True
307,Sachsen,Evangelische Hochschule Dresden in Dresden (FH),Private,www.ehs-dresden.de,False,False,True,False,False,False,False,False,False,False,True
310,Sachsen-Anhalt,H Magdeburg-Stendal in Magdeburg (FH),Public,www.h2.de,True,False,False,False,False,False,False,False,False,False,False
308,Sachsen,Fachhochschule Dresden (FH),Private,www.fh-dresden.eu,False,True,False,False,False,False,False,False,False,False,True
312,Schleswig-Holstein,Hochschule Flensburg (FH),Public,www.hs-flensburg.de,True,True,True,False,False,False,False,False,False,False,False
313,Schleswig-Holstein,"FH Westküste, Heide",Public,www.fh-westkueste.de,False,False,False,False,False,False,False,False,False,False,True
311,Sachsen-Anhalt,Hochschule Merseburg (FH),Public,www.hs-merseburg.de,True,False,False,False,False,False,False,False,False,False,True
314,Schleswig-Holstein,FH Kiel,Public,www.fh-kiel.de,False,False,False,False,False,False,False,False,False,False,False
316,Schleswig-Holstein,Hochschule der Wirtschaft (Nordakademie) Elmshorn (FH),Private,www.nordakademie.de,True,False,False,True,False,True,False,False,False,False,True
317,Schleswig-Holstein,FH Wedel (FH),Private,www.fh-wedel.de,False,False,True,False,False,False,False,False,False,False,True
318,Schleswig-Holstein,"DHSH - Duale Hochschule Schleswig-Holstein, Kiel (FH)",Private,www.dhsh.de,False,False,False,False,False,False,False,False,False,False,True
315,Schleswig-Holstein,Technische Hochschule Lübeck (FH),Public,www.th-luebeck.de,False,False,False,False,False,False,False,False,False,False,True
320,Thüringen,Ernst-Abbe-Hochschule Jena (FH),Public,www.eah-jena.de,True,True,True,False,False,True,False,False,False,False,True
322,Thüringen,Hochschule Schmalkalden (FH),Public,www.hs-schmalkalden.de,True,True,True,True,False,True,False,False,False,False,True
321,Thüringen,Hochschule Nordhausen (FH),Public,www.hs-nordhausen.de,True,False,False,False,False,False,False,False,False,False,True
319,Thüringen,FH Erfurt,Public,www.fh-erfurt.de,True,False,True,False,False,False,False,False,False,False,True
323,Thüringen,SRH FH für Gesundheit Gera (FH),Private,www.srh-gesundheitshochschule.de,True,False,True,False,False,False,False,False,False,False,False
326,Baden-Württemberg,FH für Rechtspflege Schwetzingen (Verw-FH),Public,www.fh-schwetzingen.de,False,False,False,False,False,False,False,False,False,False,False
325,Baden-Württemberg,Hochschule Ludwigsburg für öffentliche Verwaltung und Finanzen (Verw-FH),Public,www.hs-ludwigsburg.de,True,True,True,True,False,True,False,False,False,False,True
328,Bayern,Hochschule für den öffentlichen Dienst in Bayern Standort Fürstenfeldbruck (Polizei) (Verw-FH),Public,www.fhvr.bayern.de,True,True,True,False,False,False,False,False,False,False,False
251,Niedersachsen,Hochschule Hannover (FH),Public,www.hs-hannover.de,True,True,True,True,False,False,False,False,False,False,True
329,Brandenburg,Hochschule der Polizei Brandenburg in Oranienburg (Verw-FH),Public,hpolbb.de,False,True,True,False,False,False,False,False,False,False,True
327,Baden-Württemberg,Staatl. H für Polizei Villingen-Schwenningen (Verw-FH),Public,www.hfpol-bw.de,False,False,False,False,False,False,False,False,False,False,True
332,Hessen,FH für Archivwesen Marburg (Verw-FH),Public,www.archivschule.de,False,False,False,False,False,False,False,False,False,False,True
333,Hessen,Hessische Hochschule für Finanzen und Rechtspflege Rotenburg (Verw-FH),Public,studienzentrum-rotenburg.hessen.de,True,True,True,True,False,True,False,False,False,False,True
331,Hamburg,Akademie der Polizei Hamburg (Verw-FH),Public,akademie-der-polizei.hamburg.de,True,True,True,False,False,True,False,False,False,False,True
334,Hessen,Hessische Hochschule für Polizei und Verwaltung Wiesbaden in Gießen (Verw-FH),Public,hoems.hessen.de,True,True,True,True,False,True,False,False,False,False,True
324,Baden-Württemberg,FH für öffentliche Verwaltung Kehl (Verw-FH),Public,www.hs-kehl.de,False,False,False,False,False,False,False,False,False,False,False
337,Nordrhein-Westfalen,FH für Rechtspflege NW in Bad Münstereifel (Verw-FH),Public,www.fhr.nrw.de,True,False,True,True,True,True,False,False,False,False,True
336,Niedersachsen,Norddeutsche Hochschule für Rechtspflege Hildesheim (Verw-FH),Public,www.hr-nord.niedersachsen.de,False,False,True,False,False,False,False,False,False,False,True
338,Nordrhein-Westfalen,Hochschule für Polizei und öffentliche Verwaltung NW in Aachen (Verw-FH),Public,www.hspv.nrw.de,True,False,True,True,True,True,False,False,False,False,True
340,Rheinland-Pfalz,"Hochschule für öffentliche Verwaltung Rheinland-Pfalz (HöV) Mayen, FB Innere Verwaltung in Mayen",Public,hoev-rlp.de,False,False,False,False,False,False,False,False,False,False,False
339,Rheinland-Pfalz,Hochschule für Finanzen Rheinland-Pfalz (HFin) in Edenkoben (Verw-FH),Public,landesfinanzschule-edenkoben.fin-rlp.de,False,False,True,False,False,False,False,False,False,False,True
330,Bremen,H für öffentliche Verwaltung Bremen (Verw-FH),Public,www.hfoev.bremen.de,True,True,True,True,False,True,False,False,False,False,True
343,Thüringen,Thüringer FH für öffentliche Verwaltung Gotha (Verw-FH),Public,bildungszentrum.thueringen.de,False,False,True,False,False,False,False,False,False,False,True
345,Berlin,Hertie School of Governance Berlin (U),Private,www.hertie-school.org,False,False,False,False,False,False,False,False,False,False,True
341,Sachsen-Anhalt,"FH Polizei Sachsen-Anhalt, Aschersleben (Verw-FH)",Public,fh-polizei.sachsen-anhalt.de,True,False,True,False,False,False,False,False,False,False,True
342,Schleswig-Holstein,FH für Verwaltung und Dienstleistung Altenholz in Altenholz (Verw-FH),Public,www.fhvd-sh.de,False,False,False,False,False,False,False,False,False,False,False
349,Baden-Württemberg,U Mannheim,Public,www.uni-mannheim.de,False,False,False,False,False,False,False,False,False,False,False
348,Sachsen-Anhalt,H Harz in Halberstadt (FH),Public,www.hs-harz.de,False,False,True,False,False,True,False,False,False,False,True
350,Baden-Württemberg,Wissenschaftliche H Bierbronnen (U),Private,www.siewerth-akademie.de,False,False,False,False,False,False,False,False,False,False,False
347,Hamburg,H für Musik und Theater Hamburg (Kunst-H),Public,www.hfmt-hamburg.de,False,False,False,False,False,False,False,False,False,False,False
351,Bayern,Technische Universität Nürnberg,Public,www.utn.de,False,False,False,False,False,False,False,False,False,False,True
352,Berlin,Charité - Universitätsmedizin Berlin,Public,www.charite.de,True,True,True,False,False,True,False,False,False,False,True
353,Berlin,German International University Berlin (U),Private,www.giu-berlin.de,False,False,False,False,False,False,False,False,False,False,True
354,Rheinland-Pfalz,Theol. H Vallendar (Theol. H),Private,www.pthv.de,False,False,False,False,False,False,False,False,False,False,False
355,Hessen,"H der Deutschen Gesetzl. Unfallversicherung, Bad Hersfeld (FH)",Private,www.dguv.de,False,False,False,False,False,False,False,False,False,False,False
344,Berlin,Touro College Berlin (FH),Private,www.touroberlin.de,False,False,False,False,False,False,False,False,False,False,False
356,Hessen,Promotionszentrum Soziale Arbeit,Public,www.promotionszentrum-soziale-arbeit.de,True,False,False,False,False,False,False,False,False,False,True
357,Hessen,Promotionszentrum Angewandte Informatik,Public,pzai.de,True,True,True,False,False,True,False,False,False,False,True
346,Berlin,Steinbeis-H Berlin (U),Private,www.steinbeis-hochschule.de,True,False,False,False,False,False,False,False,False,False,True
335,Mecklenburg-Vorpommern,"FH für öffentliche Verwaltung, Polizei und Rechtspflege in Güstrow (Verw-FH)",Public,www.fh-guestrow.de,False,False,False,False,False,False,False,False,False,False,False
358,Sachsen,Hochschule für Telekommunikation Leipzig (FH),Private,www.hft-leipzig.de,True,False,False,False,False,False,False,False,False,False,True
360,Hamburg,Berufsakademie Hamburg (BA),Private,www.ba-hamburg.de,False,False,False,False,False,False,False,False,False,False,True
359,Sachsen,SRH Berlin University of Applied Sciences in Dresden (FH),Private,www.srh-campus-dresden.de,True,False,True,False,False,False,False,False,False,False,False
366,Hessen,Dr. Hoch's Konservatorium - Musikakademie Frankfurt am Main,Public,www.dr-hochs.de,False,False,True,False,False,False,False,False,False,False,True
365,Hessen,Deutsche Berufsakademie Sport und Gesundheit (dba) in Baunatal (BA),Private,www.dba-baunatal.de,False,False,False,False,False,False,False,False,False,False,False
364,Hessen,Brüder-Grimm-Berufsakademie Hanau (BA),Private,www.bg-ba.de,False,False,False,False,False,False,False,False,False,False,True
363,Hessen,Berufsakademie Rhein-Main Rödermark (BA),Private,studenten.ba-rm.de,False,False,False,False,False,False,False,False,False,False,False
362,Hessen,Akademie für Tonkunst Darmstadt,Public,www.akademie-fuer-tonkunst.de,False,False,True,False,False,False,False,False,False,False,True
367,Hessen,Europäische Studienakademie Kälte-Klima-Lüftung (ESaK) Maintal (BA),Private,www.esak.de,False,False,True,False,False,False,False,False,False,False,False
368,Hessen,"Hessische Berufsakademie Frankfurt, Studienort Frankfurt (BA)",Private,www.hessische-ba.de,False,False,False,False,False,False,False,False,False,False,False
371,Hessen,Wiesbadener Musikakademie (WMA),Public,www.wma-wiesbaden.de,False,False,True,False,False,False,False,False,False,False,True
370,Hessen,Berufsakademie Fulda,Private,www.ba-fulda.de,False,False,False,False,False,False,False,False,False,False,True
373,Niedersachsen,"Berufsakademie für Bankwirtschaft Hannover-Rastede, Studienort Hannover (BA)",Private,www.ba-bankwirtschaft.de,False,False,True,False,False,False,False,False,False,False,True
369,Hessen,"Intern. Berufsakademie der F+U Unternehmensgruppe Darmstadt (iba), Studienort Berlin ()",Private,www.ibadual.com,False,False,False,False,False,False,False,False,False,False,True
374,Niedersachsen,Berufsakademie für IT und Wirtschaft Oldenburg (BA),Private,www.ibs-ol.de,False,True,True,False,False,True,False,False,False,False,True
377,Niedersachsen,Berufsakademie Welfenakademie Braunschweig (BA),Private,welfenakademie.de,False,False,False,False,False,False,False,False,False,False,True
372,Niedersachsen,Berufsakademie Holztechnik Melle (BA),Private,www.ba-melle.de,True,True,True,False,False,True,False,False,False,False,True
375,Niedersachsen,Berufsakademie Göttingen (BA),Private,www.vwa-goettingen.de,True,True,True,True,False,True,False,False,False,False,True
376,Niedersachsen,Berufsakademie Lüneburg (BA),Private,www.vwa-lueneburg.de,True,True,True,True,False,True,False,False,False,False,True
382,Saarland,"Berufsakademie Heimerer GmbH, Quierschied (BA)",Private,www.heimerer.de,False,False,True,False,False,False,False,False,False,False,True
381,Saarland,"ISBA gGmbH - Internationale Studien- und Berufsakademie, Saarbrücken (BA)",Private,www.isba-studium.de,False,False,True,False,False,False,False,False,False,False,True
380,Saarland,"BA GSS - Berufsakademie für Gesundheits- und Sozialwesen Saarland gGmbH, Saarbrücken (BA)",Private,www.shg-kliniken.de,False,False,True,False,False,False,False,False,False,False,True
378,Niedersachsen,Berufsakademie Wilhelmshaven (BA),Private,Berufsakademie-wilhelmshaven.de,True,False,False,False,False,False,False,False,False,False,False
383,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Bautzen",Public,www.ba-bautzen.de,False,False,False,False,False,False,False,False,False,False,False
385,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Dresden",Public,www.ba-dresden.de,False,False,False,False,False,False,False,False,False,False,False
379,Saarland,ASW - Berufsakademie Saarland Neunkirchen (BA),Private,www.asw-berufsakademie.de,False,False,True,False,False,False,False,False,False,False,True
384,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Breitenbrunn",Public,www.ba-breitenbrunn.de,False,False,False,False,False,False,False,False,False,False,False
386,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Glauchau",Public,www.ba-glauchau.de,False,False,False,False,False,False,False,False,False,False,False
390,Niedersachsen,PFH - Private Hochschule Göttingen,Private,www.pfh.de,True,True,True,False,False,False,False,False,False,False,True
387,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Leipzig",Public,www.ba-leipzig.de,False,False,False,False,False,False,False,False,False,False,False
392,Baden-Württemberg,Hochschule für Kirchenmusik der Evangelischen Landeskirche in Baden,Private,www.hfk-heidelberg.de,True,False,True,True,True,True,False,False,False,False,True
391,Hamburg,Norddeutsche Akademie für Finanzen und Steuerrecht,Public,www.hamburg.de,False,True,False,False,False,False,False,False,False,False,False
388,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Riesa",Public,www.ba-riesa.de,False,False,False,False,False,False,False,False,False,False,False
389,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Plauen",Public,www.ba-plauen.de,False,False,False,False,False,False,False,False,False,False,False
394,Nordrhein-Westfalen,Hochschule für Finanzen NRW,Public,www.finanzverwaltung.nrw.de,True,False,False,True,False,True,False,False,False,False,False
395,Rheinland-Pfalz,Hochschule der Polizei Rheinland-Pfalz,Public,www.polizei.rlp.de,True,False,False,False,False,False,False,False,False,False,False
396,Baden-Württemberg,Hochschule für Kirchenmusik der Diözese Rottenburg-Stuttgart,Private,www.kirchenmusik-hochschule.org,False,False,False,False,False,False,False,False,False,False,True
398,Sachsen,Hochschule der Sächsischen Polizei (FH),Public,www.polizei.sachsen.de,True,True,True,True,False,True,False,False,False,False,False
397,Saarland,Fachhochschule der Verwaltung des Saarlandes,Public,www.saarland.de,True,False,False,False,False,False,False,False,False,False,True
400,Rheinland-Pfalz,Vinzenz Pallotti University,Private,vp-uni.de,False,False,False,False,False,False,False,False,False,False,False
402,Bayern,U der Bundeswehr München (FB Universitätsstudiengänge),Public,www.unibw.de,True,True,True,True,False,False,False,False,False,False,False
401,Baden-Württemberg,H für jüdische Studien Heidelberg (U),Private,www.hfjs.eu,False,False,False,False,False,False,False,False,False,False,False
405,Baden-Württemberg,Internationale Hochschule Liebenzell (FH),Private,Www.ihl.eu,False,False,True,False,False,False,False,False,False,False,True
361,Hamburg,"Berufsakademie Nord GmbH, University of Cooperative Education Hamburg (BA)",Private,Studieren-ba-nord.de,False,False,False,False,False,False,False,False,False,False,False
403,Hamburg,Helmut-Schmidt-Universität Hamburg,Public,www.hsu-hh.de,True,True,True,False,False,False,False,False,False,False,False
406,Niedersachsen,"Kommunale H für Verwaltung in Niedersachsen, Hannover (Verw-FH)",Private,www.nsi-hsvn.de,True,True,True,False,False,True,False,False,False,False,True
407,Rheinland-Pfalz,Hochschule der Deutschen Bundesbank Hachenburg (Verw-FH),Public,www.hochschule-bundesbank.de,True,True,True,False,True,False,False,False,False,False,True
399,Baden-Württemberg,Hochschule für Kirchenmusik der Evangelischen Landeskirche in Württemberg,Private,www.kirchenmusikhochschule.de,False,False,True,False,False,False,False,False,False,False,True
